Data Year,County,FUEL_TYPE,MAKE,MODEL,Number of Vehicles,ZIP,Fuel Type
2022,Nevada,BEV,Tesla,Model X,6,92018,PHEV
2022,Nevada,BEV,Tesla,Model Y,56,92019,PHEV
2022,Nevada,BEV,Volkswagen,ID.4,6,92020,PHEV
2022,Nevada,BEV,Volvo,XC40,2,92021,PHEV
2022,Nevada,PHEV,Audi,Q5,4,92023,PHEV
2022,Nevada,PHEV,BMW,3 Series,1,92024,PHEV
2022,Nevada,PHEV,BMW,i3 REx,1,92025,PHEV
2022,Nevada,PHEV,BMW,X3,1,92026,PHEV
2022,Nevada,PHEV,BMW,X5,1,92027,PHEV
2022,Nevada,PHEV,Ford,Escape PHEV,2,92028,PHEV
2022,Nevada,PHEV,Honda,Clarity PHEV,1,92029,PHEV
2022,Nevada,PHEV,Hyundai,Ioniq PHEV,1,92037,PHEV
2022,Nevada,PHEV,Hyundai,Santa Fe PHEV,2,92039,PHEV
2022,Nevada,PHEV,Jeep,Wrangler Unlimited,5,92040,PHEV
2022,Nevada,PHEV,Kia,Niro PHEV,3,92046,PHEV
2022,Nevada,PHEV,Porsche,Cayenne,1,92052,PHEV
2022,Nevada,PHEV,Subaru,Crosstrek,4,92054,PHEV
2022,Nevada,PHEV,Toyota,Prius Prime,3,92056,PHEV
2022,Nevada,PHEV,Toyota,RAV4 Prime,5,92057,PHEV
2022,Nevada,PHEV,Volvo,XC60,1,92058,PHEV
2022,Nevada,PHEV,Volvo,XC90,2,92064,PHEV
2022,Orange,BEV,Audi,e-tron,314,92065,PHEV
2022,Orange,BEV,Audi,e-tron GT,75,92067,PHEV
2022,Orange,BEV,Audi,e-tron S,7,92069,PHEV
2022,Orange,BEV,Audi,e-tron S Sportback,5,92071,PHEV
2022,Orange,BEV,Audi,e-tron Sportback,91,92075,PHEV
2022,Orange,BEV,Audi,RS e-tron GT,15,92078,PHEV
2022,Orange,BEV,BMW,i3,33,92081,PHEV
2022,Orange,BEV,BMW,i4,26,92082,PHEV
2022,Orange,BEV,BMW,iX,16,92083,PHEV
2022,Orange,BEV,Chevrolet,Bolt EUV,120,92084,PHEV
2022,Orange,BEV,Chevrolet,Bolt EV,91,92091,PHEV
2022,Orange,BEV,Ford,E-Transit Cargo,20,92093,PHEV
2022,Orange,BEV,Ford,F-150 Lightning,12,92101,PHEV
2022,Orange,BEV,Ford,Mustang Mach-E,568,92102,PHEV
2022,Orange,BEV,Genesis,GV60,6,92103,PHEV
2022,Orange,BEV,GMC,Hummer EV,8,92104,PHEV
2022,Orange,BEV,Honda,Clarity BEV,1,92105,PHEV
2022,Orange,BEV,Hyundai,IONIQ 5,639,92106,PHEV
2022,Orange,BEV,Hyundai,Ioniq BEV,3,92107,PHEV
2022,Orange,BEV,Hyundai,Kona EV,104,92108,PHEV
2022,Orange,BEV,Jaguar,I-PACE,13,92109,PHEV
2022,Orange,BEV,Kia,EV6,289,92110,PHEV
2022,Orange,BEV,Kia,Niro EV,204,92111,PHEV
2022,Orange,BEV,Lucid,Air,41,92112,PHEV
2022,Orange,BEV,Mazda,MX-30 EV,73,92113,PHEV
2022,Orange,BEV,Mercedes-Benz,EQS,293,92114,PHEV
2022,Orange,BEV,MINI,Hardtop 2 Door,57,92115,PHEV
2022,Orange,BEV,Nissan,Leaf,363,92116,PHEV
2022,Orange,BEV,Polestar,2,183,92117,PHEV
2022,Orange,BEV,Porsche,Taycan,237,92118,PHEV
2022,Orange,BEV,Rivian,R1T,293,92119,PHEV
2022,Orange,BEV,Subaru,Solterra,4,92120,PHEV
2022,Orange,BEV,Tesla,Model 3,4669,92121,PHEV
2022,Orange,BEV,Tesla,Model S,855,92122,PHEV
2022,Orange,BEV,Tesla,Model X,605,92123,PHEV
2022,Orange,BEV,Tesla,Model Y,6142,92124,PHEV
2022,Orange,BEV,Toyota,bZ4X,10,92126,PHEV
2022,Orange,BEV,Volkswagen,e-Golf,10,92127,PHEV
2022,Orange,BEV,Volkswagen,ID.4,126,92128,PHEV
2022,Orange,BEV,Volvo,C40,40,92129,PHEV
2022,Orange,BEV,Volvo,XC40,78,92130,PHEV
2022,Orange,PHEV,Audi,A7,1,92131,PHEV
2022,Orange,PHEV,Audi,Q5,125,92136,PHEV
2022,Orange,PHEV,BMW,3 Series,121,92137,PHEV
2022,Orange,PHEV,BMW,5 Series,330,92138,PHEV
2022,Orange,PHEV,BMW,7 Series,5,92139,PHEV
2022,Orange,PHEV,BMW,i3 REx,59,92150,PHEV
2022,Orange,PHEV,BMW,i8,4,92154,PHEV
2022,Orange,PHEV,BMW,X3,8,92167,PHEV
2022,Orange,PHEV,BMW,X5,254,92168,PHEV
2022,Orange,PHEV,Chevrolet,Volt,11,92169,PHEV
2022,Orange,PHEV,Chrysler,Pacifica Hybrid,92,92173,PHEV
2022,Orange,PHEV,Ferrari,SF90 Spider,3,92177,PHEV
2022,Orange,PHEV,Ferrari,SF90 Stradale,12,92201,PHEV
2022,Orange,PHEV,Ford,Escape PHEV,78,92202,PHEV
2022,Orange,PHEV,Ford,Fusion Energi,7,92203,PHEV
2022,Orange,PHEV,Honda,Clarity PHEV,42,92210,PHEV
2022,Orange,PHEV,Hyundai,Ioniq PHEV,53,92211,PHEV
2022,Orange,PHEV,Hyundai,Santa Fe PHEV,97,92220,PHEV
2022,Orange,PHEV,Hyundai,Sonata PHEV,2,92223,PHEV
2022,Orange,PHEV,Hyundai,Tucson PHEV,71,92225,PHEV
2022,Orange,PHEV,Jeep,Wrangler Unlimited,283,92234,PHEV
2022,Orange,PHEV,Karma,GS-6,1,92235,PHEV
2022,Orange,PHEV,Karma,Revero,2,92236,PHEV
2022,Orange,PHEV,Kia,Niro PHEV,118,92240,PHEV
2022,Orange,PHEV,Kia,Sorento PHEV,50,92241,PHEV
2022,Orange,PHEV,Land Rover,Range Rover,1,92243,PHEV
2022,Orange,PHEV,Lexus,NX 450h+,127,92250,PHEV
2022,Orange,PHEV,Lincoln,Aviator,19,92251,PHEV
2022,Orange,PHEV,Lincoln,Corsair,17,92252,PHEV
2022,Orange,PHEV,Mercedes-Benz,GLC,4,92253,PHEV
2022,Orange,PHEV,MINI,Countryman PHEV,2,92260,PHEV
2022,Orange,PHEV,Mitsubishi,Outlander PHEV,11,92262,PHEV
2022,Orange,PHEV,Polestar,1,1,92263,PHEV
2022,Orange,PHEV,Porsche,Cayenne,31,92264,PHEV
2022,Orange,PHEV,Porsche,Panamera,19,92268,PHEV
2022,Orange,PHEV,Subaru,Crosstrek,47,92270,PHEV
2022,Orange,PHEV,Toyota,Prius Prime,420,92275,PHEV
2022,Orange,PHEV,Toyota,RAV4 Prime,303,92276,PHEV
2022,Orange,PHEV,Volvo,S60,31,92277,PHEV
2022,Orange,PHEV,Volvo,S90,1,92278,PHEV
2022,Orange,PHEV,Volvo,V60,1,92282,PHEV
2022,Orange,PHEV,Volvo,XC60,174,92284,PHEV
2022,Orange,PHEV,Volvo,XC90,254,92286,PHEV
2022,Orange,FCEV,Honda,Clarity Fuel Cell,41,92301,PHEV
2022,Orange,FCEV,Hyundai,Nexo,74,92307,PHEV
2022,Orange,FCEV,Toyota,Mirai,297,92308,PHEV
2022,Placer,BEV,Audi,e-tron,18,92311,PHEV
2022,Placer,BEV,Audi,e-tron GT,3,92313,PHEV
2022,Placer,BEV,Audi,e-tron Sportback,11,92314,PHEV
2022,Placer,BEV,Audi,RS e-tron GT,1,92315,PHEV
2022,Placer,BEV,BMW,iX,1,92316,PHEV
2022,Placer,BEV,Chevrolet,Bolt EUV,4,92317,PHEV
2022,Placer,BEV,Chevrolet,Bolt EV,12,92320,PHEV
2022,Placer,BEV,Ford,E-Transit Cargo,2,92321,PHEV
2022,Placer,BEV,Ford,F-150 Lightning,1,92322,PHEV
2022,Placer,BEV,Ford,Mustang Mach-E,62,92324,PHEV
2022,Placer,BEV,Hyundai,IONIQ 5,37,92325,PHEV
2022,Placer,BEV,Hyundai,Kona EV,6,92329,PHEV
2022,Placer,BEV,Jaguar,I-PACE,1,92335,PHEV
2022,Placer,BEV,Kia,EV6,38,92336,PHEV
2022,Placer,BEV,Kia,Niro EV,19,92337,PHEV
2022,Placer,BEV,Lucid,Air,8,92342,PHEV
2022,Placer,BEV,Mazda,MX-30 EV,3,92344,PHEV
2022,Placer,BEV,Mercedes-Benz,EQS,16,92345,PHEV
2022,Placer,BEV,MINI,Hardtop 2 Door,4,92346,PHEV
2022,Placer,BEV,Nissan,Leaf,29,92352,PHEV
2022,Placer,BEV,Polestar,2,10,92354,PHEV
2022,Placer,BEV,Porsche,Taycan,13,92358,PHEV
2022,Placer,BEV,Rivian,R1T,25,92359,PHEV
2022,Placer,BEV,Subaru,Solterra,4,92371,PHEV
2022,Placer,BEV,Tesla,Model 3,419,92372,PHEV
2022,Placer,BEV,Tesla,Model S,77,92373,PHEV
2022,Placer,BEV,Tesla,Model X,65,92374,PHEV
2022,Placer,BEV,Tesla,Model Y,589,92376,PHEV
2022,Placer,BEV,Volkswagen,e-Golf,1,92377,PHEV
2022,Placer,BEV,Volkswagen,ID.4,14,92391,PHEV
2022,Placer,BEV,Volvo,C40,5,92392,PHEV
2022,Placer,BEV,Volvo,XC40,5,92394,PHEV
2022,Placer,PHEV,Audi,Q5,11,92395,PHEV
2022,Placer,PHEV,BMW,3 Series,7,92397,PHEV
2022,Placer,PHEV,BMW,5 Series,6,92399,PHEV
2022,Placer,PHEV,BMW,i3 REx,1,92404,PHEV
2022,Placer,PHEV,BMW,X3,2,92405,PHEV
2022,Placer,PHEV,BMW,X5,24,92407,PHEV
2022,Placer,PHEV,Chevrolet,Volt,1,92408,PHEV
2022,Placer,PHEV,Chrysler,Pacifica Hybrid,12,92410,PHEV
2022,Placer,PHEV,Ford,Escape PHEV,7,92411,PHEV
2022,Placer,PHEV,Hyundai,Ioniq PHEV,3,92423,PHEV
2022,Placer,PHEV,Hyundai,Santa Fe PHEV,12,92501,PHEV
2022,Placer,PHEV,Hyundai,Sonata PHEV,1,92503,PHEV
2022,Placer,PHEV,Hyundai,Tucson PHEV,7,92504,PHEV
2022,Placer,PHEV,Jeep,Wrangler Unlimited,27,92505,PHEV
2022,Placer,PHEV,Kia,Niro PHEV,8,92506,PHEV
2022,Placer,PHEV,Kia,Sorento PHEV,8,92507,PHEV
2022,Placer,PHEV,Land Rover,Range Rover,1,92508,PHEV
2022,Placer,PHEV,Lexus,NX 450h+,4,92509,PHEV
2022,Placer,PHEV,Lincoln,Aviator,3,92516,PHEV
2022,Placer,PHEV,Lincoln,Corsair,2,92518,PHEV
2022,Placer,PHEV,MINI,Countryman PHEV,1,92530,PHEV
2022,Placer,PHEV,Porsche,Cayenne,1,92532,PHEV
2022,Placer,PHEV,Porsche,Panamera,2,92536,PHEV
2022,Placer,PHEV,Subaru,Crosstrek,13,92543,PHEV
2022,Placer,PHEV,Toyota,Prius Prime,37,92544,PHEV
2022,Placer,PHEV,Toyota,RAV4 Prime,41,92545,PHEV
2022,Placer,PHEV,Volvo,S60,1,92548,PHEV
2022,Placer,PHEV,Volvo,XC60,9,92549,PHEV
2022,Placer,PHEV,Volvo,XC90,25,92551,PHEV
2022,Placer,FCEV,Hyundai,Nexo,4,92552,PHEV
2022,Placer,FCEV,Toyota,Mirai,18,92553,PHEV
2022,Plumas,BEV,Rivian,R1T,1,92555,PHEV
2022,Plumas,BEV,Tesla,Model 3,3,92557,PHEV
2022,Plumas,BEV,Tesla,Model S,1,92561,PHEV
2022,Plumas,BEV,Tesla,Model X,1,92562,PHEV
2022,Plumas,BEV,Tesla,Model Y,2,92563,PHEV
2022,Plumas,BEV,Volvo,C40,1,92564,PHEV
2022,Plumas,PHEV,Hyundai,Santa Fe PHEV,1,92567,PHEV
2022,Plumas,PHEV,Toyota,Prius Prime,1,92570,PHEV
2022,Plumas,PHEV,Toyota,RAV4 Prime,1,92571,PHEV
2022,Plumas,PHEV,Volvo,XC90,1,92581,PHEV
2022,Riverside,BEV,Audi,e-tron,71,92582,PHEV
2022,Riverside,BEV,Audi,e-tron GT,15,92583,PHEV
2022,Riverside,BEV,Audi,e-tron S,2,92584,PHEV
2022,Riverside,BEV,Audi,e-tron S Sportback,2,92585,PHEV
2022,Riverside,BEV,Audi,e-tron Sportback,35,92586,PHEV
2022,Riverside,BEV,Audi,RS e-tron GT,2,92587,PHEV
2022,Riverside,BEV,BMW,i3,3,92589,PHEV
2022,Riverside,BEV,BMW,i4,13,92590,PHEV
2022,Riverside,BEV,BMW,iX,11,92591,PHEV
2022,Riverside,BEV,Chevrolet,Bolt EUV,75,92592,PHEV
2022,Riverside,BEV,Chevrolet,Bolt EV,59,92595,PHEV
2022,Riverside,BEV,Ford,E-Transit Cargo,12,92596,PHEV
2022,Riverside,BEV,Ford,F-150 Lightning,7,92602,PHEV
2022,Riverside,BEV,Ford,Mustang Mach-E,261,92603,PHEV
2022,Riverside,BEV,GMC,Hummer EV,5,92604,PHEV
2022,Riverside,BEV,Hyundai,IONIQ 5,382,92606,PHEV
2022,Riverside,BEV,Hyundai,Ioniq BEV,1,92607,PHEV
2022,Riverside,BEV,Hyundai,Kona EV,71,92610,PHEV
2022,Riverside,BEV,Jaguar,I-PACE,5,92612,PHEV
2022,Riverside,BEV,Kia,EV6,194,92614,PHEV
2022,Riverside,BEV,Kia,Niro EV,102,92615,PHEV
2022,Riverside,BEV,Lucid,Air,7,92617,PHEV
2022,Riverside,BEV,Mazda,MX-30 EV,17,92618,PHEV
2022,Riverside,BEV,Mercedes-Benz,EQS,79,92620,PHEV
2022,Riverside,BEV,MINI,Hardtop 2 Door,12,92624,PHEV
2022,Riverside,BEV,Nissan,Leaf,112,92625,PHEV
2022,Riverside,BEV,Polestar,2,43,92626,PHEV
2022,Riverside,BEV,Porsche,Taycan,50,92627,PHEV
2022,Riverside,BEV,Rivian,R1T,39,92628,PHEV
2022,Riverside,BEV,Subaru,Solterra,1,92629,PHEV
2022,Riverside,BEV,Tesla,Model 3,2168,92630,PHEV
2022,Riverside,BEV,Tesla,Model S,238,92637,PHEV
2022,Riverside,BEV,Tesla,Model X,110,92646,PHEV
2022,Riverside,BEV,Tesla,Model Y,1821,92647,PHEV
2022,Riverside,BEV,Toyota,bZ4X,6,92648,PHEV
2022,Riverside,BEV,Volkswagen,e-Golf,2,92649,PHEV
2022,Riverside,BEV,Volkswagen,ID.4,73,92651,PHEV
2022,Riverside,BEV,Volvo,C40,23,92653,PHEV
2022,Riverside,BEV,Volvo,XC40,26,92654,PHEV
2022,Riverside,PHEV,Audi,Q5,26,92655,PHEV
2022,Riverside,PHEV,BMW,3 Series,35,92656,PHEV
2022,Riverside,PHEV,BMW,5 Series,58,92657,PHEV
2022,Riverside,PHEV,BMW,7 Series,3,92658,PHEV
2022,Riverside,PHEV,BMW,i3 REx,8,92660,PHEV
2022,Riverside,PHEV,BMW,i8,2,92661,PHEV
2022,Riverside,PHEV,BMW,X3,4,92662,PHEV
2022,Riverside,PHEV,BMW,X5,63,92663,PHEV
2022,Riverside,PHEV,Chevrolet,Volt,6,92672,PHEV
2022,Riverside,PHEV,Chrysler,Pacifica Hybrid,31,92673,PHEV
2022,Riverside,PHEV,Ferrari,SF90 Spider,1,92675,PHEV
2022,Riverside,PHEV,Ford,Escape PHEV,38,92676,PHEV
2022,Riverside,PHEV,Ford,Fusion Energi,6,92677,PHEV
2022,Riverside,PHEV,Honda,Clarity PHEV,26,92679,PHEV
2022,Riverside,PHEV,Hyundai,Ioniq PHEV,34,92683,PHEV
2022,Riverside,PHEV,Hyundai,Santa Fe PHEV,57,92688,PHEV
2022,Riverside,PHEV,Hyundai,Sonata PHEV,1,92691,PHEV
2022,Riverside,PHEV,Hyundai,Tucson PHEV,37,92692,PHEV
2022,Riverside,PHEV,Jeep,Wrangler Unlimited,206,92694,PHEV
2022,Riverside,PHEV,Karma,Revero,1,92701,PHEV
2022,Riverside,PHEV,Kia,Niro PHEV,46,92703,PHEV
2022,Riverside,PHEV,Kia,Sorento PHEV,33,92704,PHEV
2022,Riverside,PHEV,Land Rover,Range Rover Sport,1,92705,PHEV
2022,Riverside,PHEV,Lexus,NX 450h+,46,92706,PHEV
2022,Riverside,PHEV,Lincoln,Aviator,3,92707,PHEV
2022,Riverside,PHEV,Lincoln,Corsair,11,92708,PHEV
2022,Riverside,PHEV,Mercedes-Benz,GLC,2,92728,PHEV
2022,Riverside,PHEV,Mitsubishi,Outlander PHEV,3,92780,PHEV
2022,Riverside,PHEV,Porsche,Cayenne,7,92782,PHEV
2022,Riverside,PHEV,Porsche,Panamera,2,92801,PHEV
2022,Riverside,PHEV,Subaru,Crosstrek,19,92802,PHEV
2022,Riverside,PHEV,Toyota,Prius Prime,221,92804,PHEV
2022,Riverside,PHEV,Toyota,RAV4 Prime,137,92805,PHEV
2022,Riverside,PHEV,Volvo,S60,18,92806,PHEV
2022,Riverside,PHEV,Volvo,XC60,34,92807,PHEV
2022,Riverside,PHEV,Volvo,XC90,49,92808,PHEV
2022,Riverside,FCEV,Honda,Clarity Fuel Cell,3,92812,PHEV
2022,Riverside,FCEV,Hyundai,Nexo,4,92817,PHEV
2022,Riverside,FCEV,Toyota,Mirai,35,92821,PHEV
2022,Sacramento,BEV,Audi,e-tron,27,92822,PHEV
2022,Sacramento,BEV,Audi,e-tron GT,4,92823,PHEV
2022,Sacramento,BEV,Audi,e-tron Sportback,9,92831,PHEV
2022,Sacramento,BEV,Audi,RS e-tron GT,1,92832,PHEV
2022,Sacramento,BEV,BMW,i4,3,92833,PHEV
2022,Sacramento,BEV,BMW,iX,1,92835,PHEV
2022,Sacramento,BEV,Chevrolet,Bolt EUV,36,92840,PHEV
2022,Sacramento,BEV,Chevrolet,Bolt EV,34,92841,PHEV
2022,Sacramento,BEV,Ford,E-Transit Cargo,9,92843,PHEV
2022,Sacramento,BEV,Ford,F-150 Lightning,1,92844,PHEV
2022,Sacramento,BEV,Ford,Mustang Mach-E,141,92845,PHEV
2022,Sacramento,BEV,GMC,Hummer EV,1,92857,PHEV
2022,Sacramento,BEV,Hyundai,IONIQ 5,86,92859,PHEV
2022,Sacramento,BEV,Hyundai,Ioniq BEV,1,92860,PHEV
2022,Sacramento,BEV,Hyundai,Kona EV,15,92861,PHEV
2022,Sacramento,BEV,Jaguar,I-PACE,2,92865,PHEV
2022,Sacramento,BEV,Kia,EV6,61,92866,PHEV
2022,Sacramento,BEV,Kia,Niro EV,61,92867,PHEV
2022,Sacramento,BEV,Lucid,Air,5,92868,PHEV
2022,Sacramento,BEV,Mazda,MX-30 EV,23,92869,PHEV
2022,Sacramento,BEV,Mercedes-Benz,EQS,32,92870,PHEV
2022,Sacramento,BEV,MINI,Hardtop 2 Door,18,92877,PHEV
2022,Sacramento,BEV,Nissan,Leaf,86,92879,PHEV
2022,Sacramento,BEV,Polestar,2,31,92880,PHEV
2022,Sacramento,BEV,Porsche,Taycan,16,92881,PHEV
2022,Sacramento,BEV,Rivian,R1T,43,92882,PHEV
2022,Sacramento,BEV,Subaru,Solterra,6,92883,PHEV
2022,Sacramento,BEV,Tesla,Model 3,1043,92885,PHEV
2022,Sacramento,BEV,Tesla,Model S,130,92886,PHEV
2022,Sacramento,BEV,Tesla,Model X,93,92887,PHEV
2022,Sacramento,BEV,Tesla,Model Y,1256,93001,PHEV
2022,Sacramento,BEV,Toyota,bZ4X,2,93003,PHEV
2022,Sacramento,BEV,Volkswagen,e-Golf,1,93004,PHEV
2022,Sacramento,BEV,Volkswagen,ID.4,38,93006,PHEV
2022,Sacramento,BEV,Volvo,C40,10,93010,PHEV
2022,Sacramento,BEV,Volvo,XC40,15,93012,PHEV
2022,Sacramento,PHEV,Audi,Q5,6,93013,PHEV
2022,Sacramento,PHEV,BMW,3 Series,11,93015,PHEV
2022,Sacramento,PHEV,BMW,5 Series,20,93021,PHEV
2022,Sacramento,PHEV,BMW,7 Series,1,93022,PHEV
2022,Sacramento,PHEV,BMW,i3 REx,4,93023,PHEV
2022,Sacramento,PHEV,BMW,X3,4,93030,PHEV
2022,Sacramento,PHEV,BMW,X5,44,93033,PHEV
2022,Sacramento,PHEV,Chrysler,Pacifica Hybrid,16,93035,PHEV
2022,Sacramento,PHEV,Ford,Escape PHEV,25,93036,PHEV
2022,Sacramento,PHEV,Ford,Fusion Energi,1,93041,PHEV
2022,Sacramento,PHEV,Honda,Clarity PHEV,19,93043,PHEV
2022,Sacramento,PHEV,Hyundai,Ioniq PHEV,9,93060,PHEV
2022,Sacramento,PHEV,Hyundai,Santa Fe PHEV,17,93062,PHEV
2022,Sacramento,PHEV,Hyundai,Tucson PHEV,11,93063,PHEV
2022,Sacramento,PHEV,Jeep,Wrangler Unlimited,52,93065,PHEV
2022,Sacramento,PHEV,Kia,Niro PHEV,48,93066,PHEV
2022,Sacramento,PHEV,Kia,Sorento PHEV,17,93067,PHEV
2022,Sacramento,PHEV,Lexus,NX 450h+,23,93101,PHEV
2022,Sacramento,PHEV,Lincoln,Corsair,2,93103,PHEV
2022,Sacramento,PHEV,Mercedes-Benz,GLC,1,93105,PHEV
2022,Sacramento,PHEV,Mercedes-Benz,S-Class,1,93108,PHEV
2022,Sacramento,PHEV,MINI,Countryman PHEV,1,93109,PHEV
2022,Sacramento,PHEV,Porsche,Cayenne,4,93110,PHEV
2022,Sacramento,PHEV,Porsche,Panamera,1,93111,PHEV
2022,Sacramento,PHEV,Subaru,Crosstrek,27,93117,PHEV
2022,Sacramento,PHEV,Toyota,Prius Prime,147,93120,PHEV
2022,Sacramento,PHEV,Toyota,RAV4 Prime,87,93130,PHEV
2022,Sacramento,PHEV,Volvo,S60,1,93150,PHEV
2022,Sacramento,PHEV,Volvo,V60,1,93203,PHEV
2022,Sacramento,PHEV,Volvo,XC60,21,93204,PHEV
2022,Sacramento,PHEV,Volvo,XC90,30,93210,PHEV
2022,Sacramento,FCEV,Honda,Clarity Fuel Cell,4,93212,PHEV
2022,Sacramento,FCEV,Hyundai,Nexo,6,93215,PHEV
2022,Sacramento,FCEV,Toyota,Mirai,25,93216,PHEV
2022,San Benito,BEV,Audi,e-tron Sportback,1,93221,PHEV
2022,San Benito,BEV,Chevrolet,Bolt EUV,3,93222,PHEV
2022,San Benito,BEV,Chevrolet,Bolt EV,5,93230,PHEV
2022,San Benito,BEV,Ford,Mustang Mach-E,12,93238,PHEV
2022,San Benito,BEV,Hyundai,IONIQ 5,6,93240,PHEV
2022,San Benito,BEV,Kia,EV6,2,93243,PHEV
2022,San Benito,BEV,Mazda,MX-30 EV,1,93245,PHEV
2022,San Benito,BEV,Nissan,Leaf,2,93250,PHEV
2022,San Benito,BEV,Polestar,2,1,93257,PHEV
2022,San Benito,BEV,Porsche,Taycan,1,93265,PHEV
2022,San Benito,BEV,Rivian,R1T,1,93268,PHEV
2022,San Benito,BEV,Tesla,Model 3,69,93274,PHEV
2022,San Benito,BEV,Tesla,Model S,7,93277,PHEV
2022,San Benito,BEV,Tesla,Model X,1,93280,PHEV
2022,San Benito,BEV,Tesla,Model Y,58,93286,PHEV
2022,San Benito,BEV,Volkswagen,ID.4,3,93291,PHEV
2022,San Benito,PHEV,Chrysler,Pacifica Hybrid,1,93292,PHEV
2022,San Benito,PHEV,Ford,Escape PHEV,4,93301,PHEV
2022,San Benito,PHEV,Hyundai,Ioniq PHEV,3,93304,PHEV
2022,San Benito,PHEV,Jeep,Wrangler Unlimited,11,93306,PHEV
2022,San Benito,PHEV,Kia,Sorento PHEV,2,93307,PHEV
2022,San Benito,PHEV,Porsche,Cayenne,1,93308,PHEV
2022,San Benito,PHEV,Subaru,Crosstrek,1,93309,PHEV
2022,San Benito,PHEV,Toyota,Prius Prime,10,93311,PHEV
2022,San Benito,PHEV,Toyota,RAV4 Prime,5,93312,PHEV
2022,San Benito,PHEV,Volvo,XC90,1,93313,PHEV
2022,San Benito,FCEV,Toyota,Mirai,3,93314,PHEV
2022,San Bernardino,BEV,Audi,e-tron,57,93401,PHEV
2022,San Bernardino,BEV,Audi,e-tron GT,14,93402,PHEV
2022,San Bernardino,BEV,Audi,e-tron S,2,93405,PHEV
2022,San Bernardino,BEV,Audi,e-tron Sportback,21,93408,PHEV
2022,San Bernardino,BEV,Audi,RS e-tron GT,5,93420,PHEV
2022,San Bernardino,BEV,BMW,i3,7,93422,PHEV
2022,San Bernardino,BEV,BMW,i4,4,93423,PHEV
2022,San Bernardino,BEV,BMW,iX,2,93427,PHEV
2022,San Bernardino,BEV,Chevrolet,Bolt EUV,39,93428,PHEV
2022,San Bernardino,BEV,Chevrolet,Bolt EV,45,93430,PHEV
2022,San Bernardino,BEV,Ford,E-Transit Cargo,3,93433,PHEV
2022,San Bernardino,BEV,Ford,F-150 Lightning,2,93436,PHEV
2022,San Bernardino,BEV,Ford,Mustang Mach-E,164,93440,PHEV
2022,San Bernardino,BEV,GMC,Hummer EV,2,93441,PHEV
2022,San Bernardino,BEV,Honda,Clarity BEV,1,93442,PHEV
2022,San Bernardino,BEV,Hyundai,IONIQ 5,233,93444,PHEV
2022,San Bernardino,BEV,Hyundai,Kona EV,35,93446,PHEV
2022,San Bernardino,BEV,Jaguar,I-PACE,1,93447,PHEV
2022,San Bernardino,BEV,Kia,EV6,152,93449,PHEV
2022,San Bernardino,BEV,Kia,Niro EV,60,93451,PHEV
2022,San Bernardino,BEV,Lucid,Air,2,93454,PHEV
2022,San Bernardino,BEV,Mazda,MX-30 EV,10,93455,PHEV
2022,San Bernardino,BEV,Mercedes-Benz,EQS,63,93456,PHEV
2022,San Bernardino,BEV,MINI,Hardtop 2 Door,7,93458,PHEV
2022,San Bernardino,BEV,Nissan,Leaf,99,93460,PHEV
2022,San Bernardino,BEV,Polestar,2,34,93463,PHEV
2022,San Bernardino,BEV,Porsche,Taycan,24,93465,PHEV
2022,San Bernardino,BEV,Rivian,R1T,29,93502,PHEV
2022,San Bernardino,BEV,Subaru,Solterra,2,93505,PHEV
2022,San Bernardino,BEV,Tesla,Model 3,1704,93510,PHEV
2022,San Bernardino,BEV,Tesla,Model S,140,93514,PHEV
2022,San Bernardino,BEV,Tesla,Model X,110,93516,PHEV
2022,San Bernardino,BEV,Tesla,Model Y,1549,93523,PHEV
2022,San Bernardino,BEV,Toyota,bZ4X,7,93532,PHEV
2022,San Bernardino,BEV,Volkswagen,e-Golf,1,93534,PHEV
2022,San Bernardino,BEV,Volkswagen,ID.4,28,93535,PHEV
2022,San Bernardino,BEV,Volvo,C40,5,93536,PHEV
2022,San Bernardino,BEV,Volvo,XC40,5,93543,PHEV
2022,San Bernardino,PHEV,Audi,Q5,17,93544,PHEV
2022,San Bernardino,PHEV,BMW,3 Series,42,93545,PHEV
2022,San Bernardino,PHEV,BMW,5 Series,38,93546,PHEV
2022,San Bernardino,PHEV,BMW,7 Series,1,93550,PHEV
2022,San Bernardino,PHEV,BMW,i3 REx,8,93551,PHEV
2022,San Bernardino,PHEV,BMW,i8,3,93552,PHEV
2022,San Bernardino,PHEV,BMW,X3,2,93553,PHEV
2022,San Bernardino,PHEV,BMW,X5,41,93555,PHEV
2022,San Bernardino,PHEV,Chevrolet,Volt,2,93560,PHEV
2022,San Bernardino,PHEV,Chrysler,Pacifica Hybrid,19,93561,PHEV
2022,San Bernardino,PHEV,Ford,Escape PHEV,30,93562,PHEV
2022,San Bernardino,PHEV,Ford,Fusion Energi,4,93602,PHEV
2022,San Bernardino,PHEV,Honda,Clarity PHEV,19,93610,PHEV
2022,San Bernardino,PHEV,Hyundai,Ioniq PHEV,29,93611,PHEV
2022,San Bernardino,PHEV,Hyundai,Santa Fe PHEV,40,93612,PHEV
2022,San Bernardino,PHEV,Hyundai,Tucson PHEV,28,93614,PHEV
2022,San Bernardino,PHEV,Jeep,Wrangler Unlimited,145,93618,PHEV
